University,Abbreviation,Department,Course title,Unit,Professor,Objective,Prerequisite,Required Skills,Outcome,References,Scores,Description,Projects,University Homepage,Course Homepage,Professor Homepage
Queens University,queenSU,Psychology (PSYC),Advanced Adult Clinical Psychology,3.00,,,,,,,,"The purpose of this course is to provide students with an advanced understanding of theories of the etiology, pathology, and treatment of mental illness in adults. Theory and research will be emphasized that cut across traditional diagnostic categories and focus on domains of social, cognitive-affective, and biological functioning.
LEARNING HOURS 120(36L;18G;36I;36P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Advanced Child Clinical Psychology,3.00,,,,,,,,"The purpose of this course to provide students with an advanced understanding of child and adolescent psychopathology with an emphasis on developmental considerations. Students will learn about different theoretical perspectives on the etiology, pathology, and treatment of a variety of child and adolescent mental disorders.
LEARNING HOURS 130 (36L;10O;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Selected Topics in Social Psychology,3.00,,,,,,,,"Upper year courses related to the discipline of Social Psychology. Offered periodically.
LEARNING HOURS may vary.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Laboratory in Social Psychology,3.00,,,,,,,,"This course aims to provide students with hands-on experience in social psychology research. Students will learn principles of research methods in social psychology, involving literature review, research designs, data collection/management/analysis, and report.
LEARNING HOURS 120 (18L;18Lb;12Oc;72P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),The Psychology of Social Influence,3.00,,,,,,,,"This course reviews theory and research on the processes by which people exert influence on one another's behaviours, beliefs, emotions, and attitudes. Topics of study include conformity, compliance, obedience, and persuasion. The course will focus on both the theoretical and applied implications of social influence research.
NOTE Also offered at the Bader International Study Centre, Herstmonceux. Learning Hours may vary.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Judgement and Decision Making,3.00,,,,,,,,"This course is focused upon research in judgment and decision-making such as biases due to anchoring, relativity, intuition, and social norms. Assignments will apply topics to students' everyday lives, help students be aware of common reasoning errors, and improve students' ability to predict and influence the behavior of others.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Selected Topics in Developmental Psychology,3.00,,,,,,,,"Lecture courses on selected topics in the area of developmental psychology offered periodically.
LEARNING HOURS 120 (36L;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Social and Emotional Development,3.00,,,,,,,,"An overview of the development of emotions and their regulation. Topics range from basic emotions in infancy and interactions with caregivers that lay the foundations of socialized behaviour to the emotional upheaval and radical social changes of adolescence. Individual differences in social and emotional behaviour will be considered in light of both typical and atypical development.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Cognitive and Language Development,3.00,,,,,,,,"An overview of the development of cognitive and language processes in children. Topics include a discussion of the biological and social foundations of cognitive and language development, perceptual development, early communication, development of concepts and scripts, and improvements in reasoning and problem-solving ability over the course of development.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Atypical Development,3.00,,,,,,,,"This course will begin by defining atypical development and discuss how gaining better understanding of atypical development allows us to understand typical development, and vice versa. We will cover six disorders in greater detail: Language Disorders, Dyslexia, Down Syndrome, Williams Syndrome, Attention-Deficit/Hyperactivity Disorder and Autism.
LEARNING HOURS 127 (36L;91P)
EQUIVALENCY PSYC 457/3.0.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Comparative Cognition: Cognitive Origins Laboratory,3.00,,,,,,,,"Advanced study in comparative cognition with a focus on the evolution and function of cognitive processes across animal species. Through lectures, laboratory activities, and readings, theory and research methodology in the areas of number, timing, casual reasoning, social learning, tool use, social cognition, and communication will be discussed.
LEARNING HOURS 120 (18L;18Lb;12O;72P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),The Neurobiology and Psychology of Sleep,3.00,,,,,,,,"The course will introduce students to: the physiology and neurobiology of sleep; methodology of sleep research; evolution and comparative aspects of sleep; discussion of potential functions of sleep; overview of sleep disorders.
NOTE Students will spend two full nights in the Sleep Laboratory.
LEARNING HOURS 126 (18L;36Lb;12O:60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Selected Topics in Behavioural Neuroscience,3.00,,,,,,,,"Upper year courses related to the discipline of behavioral neuroscience. Offered periodically.
LEARNING HOURS may vary.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),"Gender/Sex, Hormones, and Behaviour",3.00,,,,,,,,"This course explores hormones as biochemical substances and cultural narratives. It is interdisciplinary, including neuroscience/psychology, as well as feminist/queer/trans studies. Topics may include: sex development, gender diversity, sport, health, sexuality. It is an interactive class, and evaluations include essays, assignments, and quizzes.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Brain and Behaviour II,3.00,,,,,,,,"The relationship between brain and behaviour. The first part of the course examines topics relevant to brain plasticity, including neurodevelopment, brain damage and learning and memory; followed by a section on the biopsychology of motivation that covers the neural mechanisms of eating, sexual behaviour and sleep. The final section deals with disorders of cognition and emotion, including drug addiction, stress and psychiatric disorders.
NOTE Also offered online. Consult Arts and Science Online. Learning Hours may vary.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Comparative Cognition: Animal Learning Laboratory,3.00,,,,,,,,"This course covers recent research in comparative cognition at an advanced level. Emphasis will be placed on critically evaluating scientific controversies in specific topics, such as episodic memory in animals, mechanisms of spatial navigation, and value-based decision-making. Laboratory sessions will explore the principles discussed in lectures.
LEARNING HOURS 126 (18L;18Lb;12O;78P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Functional Neuroimaging the Human Brain and Mind,3.00,,,,,,,,"Brain imaging, and functional magnetic resonance imaging (fMRI) in particular, has become a revolutionary tool in the study of human brain function and organization. This course will cover brain imaging technology, current tools and techniques for analysis, and highlight the key role that fMRI has played in the field of cognitive neuroscience.
LEARNING HOURS 112/5(33L;15G;16/5O;15Oc;33P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Decision-Making and the Brain: Principles of Neuroeconomics,3.00,,,,,,,,"The course introduces basic principles governing the emerging field of neuroeconomics, drawing on insights from economics, psychology, and neuroscience to understand human decision-making. The course covers fundamental principles like risk and ambiguity, the basic architecture of the decision process in the brain and insights from psychology.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
